"Date","Price","Open","High","Low","Vol.","Change %"
"03/12/1985","27.410","27.410","27.410","27.410","","0.04%"
"02/12/1985","27.400","27.400","27.400","27.400","","-0.04%"
"29/11/1985","27.410","27.410","27.410","27.410","","0.00%"
"27/11/1985","27.410","27.410","27.410","27.410","","0.00%"
"26/11/1985","27.410","27.410","27.410","27.410","","-0.11%"
"25/11/1985","27.440","27.440","27.440","27.440","","0.00%"
"22/11/1985","27.440","27.440","27.440","27.440","","0.00%"
"21/11/1985","27.440","27.440","27.440","27.440","","-0.07%"
"20/11/1985","27.460","27.460","27.460","27.460","","-0.04%"
"19/11/1985","27.470","27.470","27.470","27.470","","0.11%"
"18/11/1985","27.440","27.440","27.440","27.440","","-0.07%"
"15/11/1985","27.460","27.460","27.460","27.460","","-0.11%"
"14/11/1985","27.490","27.490","27.490","27.490","","0.00%"
"13/11/1985","27.490","27.490","27.490","27.490","","0.00%"
"12/11/1985","27.490","27.490","27.490","27.490","","0.00%"
"08/11/1985","27.490","27.490","27.490","27.490","","0.18%"
"07/11/1985","27.440","27.440","27.440","27.440","","-0.04%"
"06/11/1985","27.450","27.450","27.450","27.450","","0.00%"
"05/11/1985","27.450","27.450","27.450","27.450","","0.00%"
"04/11/1985","27.450","27.450","27.450","27.450","","0.00%"
"01/11/1985","27.450","27.450","27.450","27.450","","-0.04%"
"31/10/1985","27.460","27.460","27.460","27.460","","0.00%"
"30/10/1985","27.460","27.460","27.460","27.460","","-0.04%"
"29/10/1985","27.470","27.470","27.470","27.470","","0.00%"
"28/10/1985","27.470","27.470","27.470","27.470","","0.00%"
"25/10/1985","27.470","27.470","27.470","27.470","","0.15%"
"24/10/1985","27.430","27.430","27.430","27.430","","0.04%"
"23/10/1985","27.420","27.420","27.420","27.420","","-0.04%"
"22/10/1985","27.430","27.430","27.430","27.430","","0.04%"
"21/10/1985","27.420","27.420","27.420","27.420","","0.00%"
"18/10/1985","27.420","27.420","27.420","27.420","","-0.04%"
"17/10/1985","27.430","27.430","27.430","27.430","","0.00%"
"16/10/1985","27.430","27.430","27.430","27.430","","0.07%"
"15/10/1985","27.410","27.410","27.410","27.410","","0.00%"
"11/10/1985","27.410","27.410","27.410","27.410","","0.00%"
"10/10/1985","27.410","27.410","27.410","27.410","","0.04%"
"09/10/1985","27.400","27.400","27.400","27.400","","-0.04%"
"08/10/1985","27.410","27.410","27.410","27.410","","0.00%"
"07/10/1985","27.410","27.410","27.410","27.410","","0.15%"
"03/10/1985","27.370","27.370","27.370","27.370","","0.00%"
"02/10/1985","27.370","27.370","27.370","27.370","","-0.07%"
"01/10/1985","27.390","27.390","27.390","27.390","","0.00%"
"30/09/1985","27.390","27.390","27.390","27.390","","0.00%"
"27/09/1985","27.390","27.390","27.390","27.390","","0.00%"
"26/09/1985","27.390","27.390","27.390","27.390","","-0.11%"
"25/09/1985","27.420","27.420","27.420","27.420","","0.00%"
"24/09/1985","27.420","27.420","27.420","27.420","","0.00%"
"23/09/1985","27.420","27.420","27.420","27.420","","-0.18%"
"20/09/1985","27.470","27.470","27.470","27.470","","0.00%"
"19/09/1985","27.470","27.470","27.470","27.470","","0.15%"
"18/09/1985","27.430","27.430","27.430","27.430","","0.00%"
"17/09/1985","27.430","27.430","27.430","27.430","","0.00%"
"16/09/1985","27.430","27.430","27.430","27.430","","-0.11%"
"13/09/1985","27.460","27.460","27.460","27.460","","0.00%"
"12/09/1985","27.460","27.460","27.460","27.460","","0.00%"
"11/09/1985","27.460","27.460","27.460","27.460","","0.00%"
"10/09/1985","27.460","27.460","27.460","27.460","","0.00%"
"09/09/1985","27.460","27.460","27.460","27.460","","0.18%"
"06/09/1985","27.410","27.410","27.410","27.410","","0.00%"
"05/09/1985","27.410","27.410","27.410","27.410","","0.00%"
"04/09/1985","27.410","27.410","27.410","27.410","","0.18%"
"03/09/1985","27.360","27.360","27.360","27.360","","0.00%"
"30/08/1985","27.360","27.360","27.360","27.360","","0.00%"
"29/08/1985","27.360","27.360","27.360","27.360","","0.00%"
"28/08/1985","27.360","27.360","27.360","27.360","","0.00%"
"27/08/1985","27.360","27.360","27.360","27.360","","0.00%"
"26/08/1985","27.360","27.360","27.360","27.360","","0.00%"
"23/08/1985","27.360","27.360","27.360","27.360","","0.00%"
"22/08/1985","27.360","27.360","27.360","27.360","","-0.15%"
"21/08/1985","27.400","27.400","27.400","27.400","","0.04%"
"20/08/1985","27.390","27.390","27.390","27.390","","0.00%"
"19/08/1985","27.390","27.390","27.390","27.390","","0.00%"
"16/08/1985","27.390","27.390","27.390","27.390","","0.00%"
"15/08/1985","27.390","27.390","27.390","27.390","","-0.04%"
"14/08/1985","27.400","27.400","27.400","27.400","","0.04%"
"13/08/1985","27.390","27.390","27.390","27.390","","-0.11%"
"12/08/1985","27.420","27.420","27.420","27.420","","0.00%"
"09/08/1985","27.420","27.420","27.420","27.420","","0.00%"
"08/08/1985","27.420","27.420","27.420","27.420","","0.00%"
"07/08/1985","27.420","27.420","27.420","27.420","","0.22%"
"06/08/1985","27.360","27.360","27.360","27.360","","0.00%"
"05/08/1985","27.360","27.360","27.360","27.360","","0.18%"
"02/08/1985","27.310","27.310","27.310","27.310","","0.18%"
"01/08/1985","27.260","27.260","27.260","27.260","","0.00%"
"31/07/1985","27.260","27.260","27.260","27.260","","0.00%"
"30/07/1985","27.260","27.260","27.260","27.260","","-0.18%"
"29/07/1985","27.310","27.310","27.310","27.310","","0.00%"
"26/07/1985","27.310","27.310","27.310","27.310","","0.04%"
"25/07/1985","27.300","27.300","27.300","27.300","","-0.07%"
"24/07/1985","27.320","27.320","27.320","27.320","","0.04%"
"23/07/1985","27.310","27.310","27.310","27.310","","0.00%"
"22/07/1985","27.310","27.310","27.310","27.310","","0.15%"
"19/07/1985","27.270","27.270","27.270","27.270","","0.04%"
"18/07/1985","27.260","27.260","27.260","27.260","","-0.18%"
"17/07/1985","27.310","27.310","27.310","27.310","","0.00%"
"16/07/1985","27.310","27.310","27.310","27.310","","0.00%"
"15/07/1985","27.310","27.310","27.310","27.310","","0.00%"
"12/07/1985","27.310","27.310","27.310","27.310","","0.00%"
"11/07/1985","27.310","27.310","27.310","27.310","","-0.18%"
"10/07/1985","27.360","27.360","27.360","27.360","","0.00%"
"09/07/1985","27.360","27.360","27.360","27.360","","0.00%"
"08/07/1985","27.360","27.360","27.360","27.360","","-0.26%"
"03/07/1985","27.430","27.430","27.430","27.430","","0.00%"
"02/07/1985","27.430","27.430","27.430","27.430","","0.00%"
"01/07/1985","27.430","27.430","27.430","27.430","","0.00%"
"28/06/1985","27.430","27.430","27.430","27.430","","0.00%"
"27/06/1985","27.430","27.430","27.430","27.430","","-0.11%"
"26/06/1985","27.460","27.460","27.460","27.460","","0.00%"
"25/06/1985","27.460","27.460","27.460","27.460","","0.00%"
"24/06/1985","27.460","27.460","27.460","27.460","","0.00%"
"21/06/1985","27.460","27.460","27.460","27.460","","0.18%"
"19/06/1985","27.410","27.410","27.410","27.410","","0.00%"
"18/06/1985","27.410","27.410","27.410","27.410","","0.00%"
"17/06/1985","27.410","27.410","27.410","27.410","","-0.18%"
"14/06/1985","27.460","27.460","27.460","27.460","","0.00%"
"13/06/1985","27.460","27.460","27.460","27.460","","0.00%"
"12/06/1985","27.460","27.460","27.460","27.460","","0.00%"
"11/06/1985","27.460","27.460","27.460","27.460","","0.00%"
"10/06/1985","27.460","27.460","27.460","27.460","","0.18%"
"07/06/1985","27.410","27.410","27.410","27.410","","0.00%"
"06/06/1985","27.410","27.410","27.410","27.410","","0.00%"
"05/06/1985","27.410","27.410","27.410","27.410","","0.18%"
"04/06/1985","27.360","27.360","27.360","27.360","","0.00%"
"03/06/1985","27.360","27.360","27.360","27.360","","-0.18%"
"31/05/1985","27.410","27.410","27.410","27.410","","0.00%"
"30/05/1985","27.410","27.410","27.410","27.410","","0.00%"
"29/05/1985","27.410","27.410","27.410","27.410","","0.00%"
"28/05/1985","27.410","27.410","27.410","27.410","","0.11%"
"24/05/1985","27.380","27.380","27.380","27.380","","0.07%"
"23/05/1985","27.360","27.360","27.360","27.360","","-0.07%"
"21/05/1985","27.380","27.380","27.380","27.380","","0.00%"
"20/05/1985","27.380","27.380","27.380","27.380","","-0.18%"
"17/05/1985","27.430","27.430","27.430","27.430","","0.00%"
"16/05/1985","27.430","27.430","27.430","27.430","","0.00%"
"15/05/1985","27.430","27.430","27.430","27.430","","0.00%"
"14/05/1985","27.430","27.430","27.430","27.430","","0.00%"
"10/05/1985","27.430","27.430","27.430","27.430","","0.00%"
"09/05/1985","27.430","27.430","27.430","27.430","","0.00%"
"08/05/1985","27.430","27.430","27.430","27.430","","0.00%"
"07/05/1985","27.430","27.430","27.430","27.430","","0.26%"
"03/05/1985","27.360","27.360","27.360","27.360","","0.22%"
"01/05/1985","27.300","27.300","27.300","27.300","","-0.04%"
"30/04/1985","27.310","27.310","27.310","27.310","","0.18%"
"29/04/1985","27.260","27.260","27.260","27.260","","0.00%"
"26/04/1985","27.260","27.260","27.260","27.260","","0.18%"
"25/04/1985","27.210","27.210","27.210","27.210","","0.07%"
"24/04/1985","27.190","27.190","27.190","27.190","","0.00%"
"23/04/1985","27.190","27.190","27.190","27.190","","0.18%"
"22/04/1985","27.140","27.140","27.140","27.140","","0.18%"
"19/04/1985","27.090","27.090","27.090","27.090","","-0.07%"
"18/04/1985","27.110","27.110","27.110","27.110","","0.18%"
"17/04/1985","27.060","27.060","27.060","27.060","","0.00%"
"16/04/1985","27.060","27.060","27.060","27.060","","0.00%"
"15/04/1985","27.060","27.060","27.060","27.060","","0.00%"
"11/04/1985","27.060","27.060","27.060","27.060","","0.07%"
"10/04/1985","27.040","27.040","27.040","27.040","","0.00%"
"09/04/1985","27.040","27.040","27.040","27.040","","0.00%"
"08/04/1985","27.040","27.040","27.040","27.040","","0.07%"
"03/04/1985","27.020","27.020","27.020","27.020","","0.00%"
"02/04/1985","27.020","27.020","27.020","27.020","","0.19%"
"01/04/1985","26.970","26.970","26.970","26.970","","0.04%"
"29/03/1985","26.960","26.960","26.960","26.960","","0.19%"
"28/03/1985","26.910","26.910","26.910","26.910","","0.00%"
"27/03/1985","26.910","26.910","26.910","26.910","","0.00%"
"26/03/1985","26.910","26.910","26.910","26.910","","0.00%"
"25/03/1985","26.910","26.910","26.910","26.910","","0.19%"
"22/03/1985","26.860","26.860","26.860","26.860","","0.00%"
"21/03/1985","26.860","26.860","26.860","26.860","","0.00%"
"20/03/1985","26.860","26.860","26.860","26.860","","-0.07%"
"19/03/1985","26.880","26.880","26.880","26.880","","0.00%"
"18/03/1985","26.880","26.880","26.880","26.880","","0.07%"
"15/03/1985","26.860","26.860","26.860","26.860","","0.11%"
"14/03/1985","26.830","26.830","26.830","26.830","","0.00%"
"13/03/1985","26.830","26.830","26.830","26.830","","0.19%"
"12/03/1985","26.780","26.780","26.780","26.780","","0.00%"
"11/03/1985","26.780","26.780","26.780","26.780","","0.00%"
"08/03/1985","26.780","26.780","26.780","26.780","","0.00%"
"07/03/1985","26.780","26.780","26.780","26.780","","0.19%"
"06/03/1985","26.730","26.730","26.730","26.730","","0.00%"
"05/03/1985","26.730","26.730","26.730","26.730","","0.00%"
"04/03/1985","26.730","26.730","26.730","26.730","","0.00%"
"01/03/1985","26.730","26.730","26.730","26.730","","0.15%"
"28/02/1985","26.690","26.690","26.690","26.690","","0.07%"
"27/02/1985","26.670","26.670","26.670","26.670","","0.00%"
"26/02/1985","26.670","26.670","26.670","26.670","","0.15%"
"25/02/1985","26.630","26.630","26.630","26.630","","0.00%"
"22/02/1985","26.630","26.630","26.630","26.630","","0.00%"
"21/02/1985","26.630","26.630","26.630","26.630","","0.00%"
"20/02/1985","26.630","26.630","26.630","26.630","","0.00%"
"19/02/1985","26.630","26.630","26.630","26.630","","0.15%"
"15/02/1985","26.590","26.590","26.590","26.590","","0.00%"
"14/02/1985","26.590","26.590","26.590","26.590","","0.00%"
"13/02/1985","26.590","26.590","26.590","26.590","","0.00%"
"11/02/1985","26.590","26.590","26.590","26.590","","0.15%"
"08/02/1985","26.550","26.550","26.550","26.550","","0.00%"
"07/02/1985","26.550","26.550","26.550","26.550","","0.00%"
"06/02/1985","26.550","26.550","26.550","26.550","","0.00%"
"05/02/1985","26.550","26.550","26.550","26.550","","0.00%"
"04/02/1985","26.550","26.550","26.550","26.550","","0.00%"
"01/02/1985","26.550","26.550","26.550","26.550","","0.19%"
"31/01/1985","26.500","26.500","26.500","26.500","","0.00%"
"30/01/1985","26.500","26.500","26.500","26.500","","0.00%"
"29/01/1985","26.500","26.500","26.500","26.500","","0.00%"
"28/01/1985","26.500","26.500","26.500","26.500","","0.15%"
"25/01/1985","26.460","26.460","26.460","26.460","","0.08%"
"24/01/1985","26.440","26.440","26.440","26.440","","0.11%"
"23/01/1985","26.410","26.410","26.410","26.410","","0.00%"
"22/01/1985","26.410","26.410","26.410","26.410","","0.15%"
"18/01/1985","26.370","26.370","26.370","26.370","","0.00%"
"17/01/1985","26.370","26.370","26.370","26.370","","0.00%"
"16/01/1985","26.370","26.370","26.370","26.370","","0.00%"
"15/01/1985","26.370","26.370","26.370","26.370","","0.00%"
"11/01/1985","26.370","26.370","26.370","26.370","","0.15%"
"10/01/1985","26.330","26.330","26.330","26.330","","-0.04%"
"09/01/1985","26.340","26.340","26.340","26.340","","0.04%"
"08/01/1985","26.330","26.330","26.330","26.330","","0.00%"
"07/01/1985","26.330","26.330","26.330","26.330","","0.00%"
"04/01/1985","26.330","26.330","26.330","26.330","","0.15%"
"03/01/1985","26.290","26.290","26.290","26.290","","0.00%"
"02/01/1985","26.290","26.290","26.290","26.290","","0.00%"
"28/12/1984","26.290","26.290","26.290","26.290","","0.00%"
"27/12/1984","26.290","26.290","26.290","26.290","","0.11%"
"26/12/1984","26.260","26.260","26.260","26.260","","0.00%"
"24/12/1984","26.260","26.260","26.260","26.260","","0.00%"
"21/12/1984","26.260","26.260","26.260","26.260","","0.15%"
"20/12/1984","26.220","26.220","26.220","26.220","","0.11%"
"19/12/1984","26.190","26.190","26.190","26.190","","-0.08%"
"18/12/1984","26.210","26.210","26.210","26.210","","0.00%"
"17/12/1984","26.210","26.210","26.210","26.210","","0.00%"
"14/12/1984","26.210","26.210","26.210","26.210","","0.11%"
"12/12/1984","26.180","26.180","26.180","26.180","","0.00%"
"11/12/1984","26.180","26.180","26.180","26.180","","0.00%"
"10/12/1984","26.180","26.180","26.180","26.180","","0.08%"
"07/12/1984","26.160","26.160","26.160","26.160","","0.00%"
"05/12/1984","26.160","26.160","26.160","26.160","","-0.08%"
"04/12/1984","26.180","26.180","26.180","26.180","","0.00%"
"03/12/1984","26.180","26.180","26.180","26.180","","0.11%"
"30/11/1984","26.150","26.150","26.150","26.150","","0.00%"
"29/11/1984","26.150","26.150","26.150","26.150","","0.00%"
"28/11/1984","26.150","26.150","26.150","26.150","","0.04%"
"27/11/1984","26.140","26.140","26.140","26.140","","0.00%"
"26/11/1984","26.140","26.140","26.140","26.140","","0.11%"
"21/11/1984","26.110","26.110","26.110","26.110","","0.08%"
"20/11/1984","26.090","26.090","26.090","26.090","","0.04%"
"19/11/1984","26.080","26.080","26.080","26.080","","0.08%"
"16/11/1984","26.060","26.060","26.060","26.060","","0.00%"
"15/11/1984","26.060","26.060","26.060","26.060","","0.00%"
"14/11/1984","26.060","26.060","26.060","26.060","","0.12%"
"13/11/1984","26.030","26.030","26.030","26.030","","0.08%"
"09/11/1984","26.010","26.010","26.010","26.010","","-0.04%"
"08/11/1984","26.020","26.020","26.020","26.020","","0.00%"
"07/11/1984","26.020","26.020","26.020","26.020","","-0.04%"
"05/11/1984","26.030","26.030","26.030","26.030","","0.00%"
"02/11/1984","26.030","26.030","26.030","26.030","","0.12%"
"01/11/1984","26.000","26.000","26.000","26.000","","0.00%"
"31/10/1984","26.000","26.000","26.000","26.000","","-0.12%"
"30/10/1984","26.030","26.030","26.030","26.030","","0.19%"
"29/10/1984","25.980","25.980","25.980","25.980","","0.08%"
"26/10/1984","25.960","25.960","25.960","25.960","","0.08%"
"25/10/1984","25.940","25.940","25.940","25.940","","0.00%"
"24/10/1984","25.940","25.940","25.940","25.940","","-0.12%"
"23/10/1984","25.970","25.970","25.970","25.970","","0.00%"
"22/10/1984","25.970","25.970","25.970","25.970","","0.00%"
"19/10/1984","25.970","25.970","25.970","25.970","","0.00%"
"18/10/1984","25.970","25.970","25.970","25.970","","0.00%"
"17/10/1984","25.970","25.970","25.970","25.970","","0.00%"
"16/10/1984","25.970","25.970","25.970","25.970","","0.27%"
"15/10/1984","25.900","25.900","25.900","25.900","","0.12%"
"12/10/1984","25.870","25.870","25.870","25.870","","0.00%"
"11/10/1984","25.870","25.870","25.870","25.870","","0.04%"
"10/10/1984","25.860","25.860","25.860","25.860","","0.19%"
"09/10/1984","25.810","25.810","25.810","25.810","","0.12%"
"05/10/1984","25.780","25.780","25.780","25.780","","0.00%"
"04/10/1984","25.780","25.780","25.780","25.780","","0.12%"
"03/10/1984","25.750","25.750","25.750","25.750","","-0.12%"
"02/10/1984","25.780","25.780","25.780","25.780","","-0.12%"
"01/10/1984","25.810","25.810","25.810","25.810","","0.12%"
"28/09/1984","25.780","25.780","25.780","25.780","","0.00%"
"27/09/1984","25.780","25.780","25.780","25.780","","-0.08%"
"26/09/1984","25.800","25.800","25.800","25.800","","0.23%"
"25/09/1984","25.740","25.740","25.740","25.740","","0.00%"
"24/09/1984","25.740","25.740","25.740","25.740","","-0.12%"
"21/09/1984","25.770","25.770","25.770","25.770","","0.23%"
"20/09/1984","25.710","25.710","25.710","25.710","","0.00%"
"19/09/1984","25.710","25.710","25.710","25.710","","0.00%"
"18/09/1984","25.710","25.710","25.710","25.710","","0.39%"
"17/09/1984","25.610","25.610","25.610","25.610","","0.23%"
"14/09/1984","25.550","25.550","25.550","25.550","","-0.04%"
"13/09/1984","25.560","25.560","25.560","25.560","","0.24%"
"12/09/1984","25.500","25.500","25.500","25.500","","0.20%"
"11/09/1984","25.450","25.450","25.450","25.450","","0.00%"
"10/09/1984","25.450","25.450","25.450","25.450","","0.16%"
"07/09/1984","25.410","25.410","25.410","25.410","","0.00%"
"06/09/1984","25.410","25.410","25.410","25.410","","0.00%"
"05/09/1984","25.410","25.410","25.410","25.410","","0.12%"
"04/09/1984","25.380","25.380","25.380","25.380","","0.16%"
"31/08/1984","25.340","25.340","25.340","25.340","","0.00%"
"30/08/1984","25.340","25.340","25.340","25.340","","-0.08%"
"29/08/1984","25.360","25.360","25.360","25.360","","0.12%"
"28/08/1984","25.330","25.330","25.330","25.330","","0.00%"
"27/08/1984","25.330","25.330","25.330","25.330","","0.12%"
"24/08/1984","25.300","25.300","25.300","25.300","","0.00%"
"23/08/1984","25.300","25.300","25.300","25.300","","-0.04%"
"22/08/1984","25.310","25.310","25.310","25.310","","0.12%"
"21/08/1984","25.280","25.280","25.280","25.280","","0.00%"
"20/08/1984","25.280","25.280","25.280","25.280","","0.00%"
"17/08/1984","25.280","25.280","25.280","25.280","","0.00%"
"16/08/1984","25.280","25.280","25.280","25.280","","-0.04%"
"15/08/1984","25.290","25.290","25.290","25.290","","0.00%"
"14/08/1984","25.290","25.290","25.290","25.290","","0.00%"
"13/08/1984","25.290","25.290","25.290","25.290","","0.12%"
"10/08/1984","25.260","25.260","25.260","25.260","","0.08%"
"09/08/1984","25.240","25.240","25.240","25.240","","-0.04%"
"08/08/1984","25.250","25.250","25.250","25.250","","0.04%"
"07/08/1984","25.240","25.240","25.240","25.240","","-0.04%"
"06/08/1984","25.250","25.250","25.250","25.250","","0.04%"
"03/08/1984","25.240","25.240","25.240","25.240","","0.00%"
"02/08/1984","25.240","25.240","25.240","25.240","","0.00%"
"01/08/1984","25.240","25.240","25.240","25.240","","0.00%"
"31/07/1984","25.240","25.240","25.240","25.240","","0.00%"
"30/07/1984","25.240","25.240","25.240","25.240","","0.00%"
"27/07/1984","25.240","25.240","25.240","25.240","","0.00%"
"26/07/1984","25.240","25.240","25.240","25.240","","0.00%"
"25/07/1984","25.240","25.240","25.240","25.240","","0.00%"
"24/07/1984","25.240","25.240","25.240","25.240","","0.00%"
"23/07/1984","25.240","25.240","25.240","25.240","","0.00%"
"20/07/1984","25.240","25.240","25.240","25.240","","0.00%"
"19/07/1984","25.240","25.240","25.240","25.240","","0.00%"
"18/07/1984","25.240","25.240","25.240","25.240","","0.00%"
"17/07/1984","25.240","25.240","25.240","25.240","","0.00%"
"16/07/1984","25.240","25.240","25.240","25.240","","0.08%"
"13/07/1984","25.220","25.220","25.220","25.220","","0.08%"
"12/07/1984","25.200","25.200","25.200","25.200","","0.00%"
"11/07/1984","25.200","25.200","25.200","25.200","","0.00%"
"10/07/1984","25.200","25.200","25.200","25.200","","0.00%"
"09/07/1984","25.200","25.200","25.200","25.200","","0.00%"
"06/07/1984","25.200","25.200","25.200","25.200","","0.00%"
"05/07/1984","25.200","25.200","25.200","25.200","","0.00%"
"03/07/1984","25.200","25.200","25.200","25.200","","0.08%"
"02/07/1984","25.180","25.180","25.180","25.180","","0.00%"
"29/06/1984","25.180","25.180","25.180","25.180","","0.00%"
"28/06/1984","25.180","25.180","25.180","25.180","","0.00%"
"27/06/1984","25.180","25.180","25.180","25.180","","0.00%"
"26/06/1984","25.180","25.180","25.180","25.180","","0.00%"
"25/06/1984","25.180","25.180","25.180","25.180","","0.00%"
"22/06/1984","25.180","25.180","25.180","25.180","","0.00%"
"21/06/1984","25.180","25.180","25.180","25.180","","0.00%"
"20/06/1984","25.180","25.180","25.180","25.180","","0.00%"
"19/06/1984","25.180","25.180","25.180","25.180","","0.00%"
"18/06/1984","25.180","25.180","25.180","25.180","","0.00%"
"15/06/1984","25.180","25.180","25.180","25.180","","0.00%"
"14/06/1984","25.180","25.180","25.180","25.180","","0.00%"
"13/06/1984","25.180","25.180","25.180","25.180","","0.00%"
"12/06/1984","25.180","25.180","25.180","25.180","","0.00%"
"11/06/1984","25.180","25.180","25.180","25.180","","0.00%"
"08/06/1984","25.180","25.180","25.180","25.180","","0.00%"
"07/06/1984","25.180","25.180","25.180","25.180","","0.08%"
"06/06/1984","25.160","25.160","25.160","25.160","","0.00%"
"05/06/1984","25.160","25.160","25.160","25.160","","0.00%"
"04/06/1984","25.160","25.160","25.160","25.160","","0.00%"
"01/06/1984","25.160","25.160","25.160","25.160","","0.00%"
"31/05/1984","25.160","25.160","25.160","25.160","","0.00%"
"30/05/1984","25.160","25.160","25.160","25.160","","0.00%"
"29/05/1984","25.160","25.160","25.160","25.160","","0.00%"
"25/05/1984","25.160","25.160","25.160","25.160","","0.00%"
"24/05/1984","25.160","25.160","25.160","25.160","","0.00%"
"23/05/1984","25.160","25.160","25.160","25.160","","0.08%"
"22/05/1984","25.140","25.140","25.140","25.140","","0.00%"
"21/05/1984","25.140","25.140","25.140","25.140","","-0.12%"
"18/05/1984","25.170","25.170","25.170","25.170","","0.00%"
"17/05/1984","25.170","25.170","25.170","25.170","","0.00%"
"16/05/1984","25.170","25.170","25.170","25.170","","0.00%"
"15/05/1984","25.170","25.170","25.170","25.170","","0.00%"
"14/05/1984","25.170","25.170","25.170","25.170","","0.00%"
"11/05/1984","25.170","25.170","25.170","25.170","","0.00%"
"10/05/1984","25.170","25.170","25.170","25.170","","0.00%"
"09/05/1984","25.170","25.170","25.170","25.170","","0.00%"
"08/05/1984","25.170","25.170","25.170","25.170","","0.00%"
"07/05/1984","25.170","25.170","25.170","25.170","","0.08%"
"04/05/1984","25.150","25.150","25.150","25.150","","-0.04%"
"03/05/1984","25.160","25.160","25.160","25.160","","0.04%"
"02/05/1984","25.150","25.150","25.150","25.150","","0.00%"
"01/05/1984","25.150","25.150","25.150","25.150","","0.00%"
"30/04/1984","25.150","25.150","25.150","25.150","","-0.04%"
"27/04/1984","25.160","25.160","25.160","25.160","","0.12%"
"26/04/1984","25.130","25.130","25.130","25.130","","0.00%"
"25/04/1984","25.130","25.130","25.130","25.130","","0.00%"
"24/04/1984","25.130","25.130","25.130","25.130","","0.00%"
"23/04/1984","25.130","25.130","25.130","25.130","","0.00%"
"20/04/1984","25.130","25.130","25.130","25.130","","0.00%"
"19/04/1984","25.130","25.130","25.130","25.130","","0.00%"
"18/04/1984","25.130","25.130","25.130","25.130","","0.00%"
"17/04/1984","25.130","25.130","25.130","25.130","","0.00%"
"16/04/1984","25.130","25.130","25.130","25.130","","0.00%"
"13/04/1984","25.130","25.130","25.130","25.130","","0.00%"
"12/04/1984","25.130","25.130","25.130","25.130","","0.00%"
"11/04/1984","25.130","25.130","25.130","25.130","","0.00%"
"10/04/1984","25.130","25.130","25.130","25.130","","0.00%"
"09/04/1984","25.130","25.130","25.130","25.130","","0.00%"
"06/04/1984","25.130","25.130","25.130","25.130","","0.00%"
"05/04/1984","25.130","25.130","25.130","25.130","","-0.04%"
"04/04/1984","25.140","25.140","25.140","25.140","","0.04%"
"03/04/1984","25.130","25.130","25.130","25.130","","-0.04%"
"02/04/1984","25.140","25.140","25.140","25.140","","0.04%"
"30/03/1984","25.130","25.130","25.130","25.130","","-0.16%"
"29/03/1984","25.170","25.170","25.170","25.170","","0.00%"
"28/03/1984","25.170","25.170","25.170","25.170","","0.00%"
"27/03/1984","25.170","25.170","25.170","25.170","","0.00%"
"26/03/1984","25.170","25.170","25.170","25.170","","0.00%"
"23/03/1984","25.170","25.170","25.170","25.170","","0.00%"
"22/03/1984","25.170","25.170","25.170","25.170","","0.00%"
"21/03/1984","25.170","25.170","25.170","25.170","","0.00%"
"20/03/1984","25.170","25.170","25.170","25.170","","0.00%"
"19/03/1984","25.170","25.170","25.170","25.170","","0.00%"
"16/03/1984","25.170","25.170","25.170","25.170","","0.00%"
"15/03/1984","25.170","25.170","25.170","25.170","","0.00%"
"14/03/1984","25.170","25.170","25.170","25.170","","-0.04%"
"13/03/1984","25.180","25.180","25.180","25.180","","0.00%"
"12/03/1984","25.180","25.180","25.180","25.180","","0.08%"
"09/03/1984","25.160","25.160","25.160","25.160","","-0.12%"
"08/03/1984","25.190","25.190","25.190","25.190","","0.00%"
"07/03/1984","25.190","25.190","25.190","25.190","","0.00%"
"06/03/1984","25.190","25.190","25.190","25.190","","0.00%"
"05/03/1984","25.190","25.190","25.190","25.190","","-0.20%"
"02/03/1984","25.240","25.240","25.240","25.240","","0.12%"
"01/03/1984","25.210","25.210","25.210","25.210","","0.04%"
"29/02/1984","25.200","25.200","25.200","25.200","","-0.16%"
"28/02/1984","25.240","25.240","25.240","25.240","","0.00%"
"27/02/1984","25.240","25.240","25.240","25.240","","0.00%"
"24/02/1984","25.240","25.240","25.240","25.240","","-0.20%"
"23/02/1984","25.290","25.290","25.290","25.290","","0.04%"
"22/02/1984","25.280","25.280","25.280","25.280","","-0.04%"
"21/02/1984","25.290","25.290","25.290","25.290","","0.00%"
"17/02/1984","25.290","25.290","25.290","25.290","","0.00%"
"16/02/1984","25.290","25.290","25.290","25.290","","0.00%"
"15/02/1984","25.290","25.290","25.290","25.290","","0.00%"
"14/02/1984","25.290","25.290","25.290","25.290","","0.00%"
"10/02/1984","25.290","25.290","25.290","25.290","","0.08%"
"09/02/1984","25.270","25.270","25.270","25.270","","0.00%"
"08/02/1984","25.270","25.270","25.270","25.270","","0.00%"
"07/02/1984","25.270","25.270","25.270","25.270","","0.00%"
"06/02/1984","25.270","25.270","25.270","25.270","","0.00%"
"03/02/1984","25.270","25.270","25.270","25.270","","-0.04%"
"02/02/1984","25.280","25.280","25.280","25.280","","0.00%"
"01/02/1984","25.280","25.280","25.280","25.280","","0.00%"
"31/01/1984","25.280","25.280","25.280","25.280","","0.00%"
"30/01/1984","25.280","25.280","25.280","25.280","","0.00%"
"27/01/1984","25.280","25.280","25.280","25.280","","0.32%"
