Date,lkr_close,lkr_rsi_14,lkr_macd,lkr_macd_signal,lkr_macd_diff,lkr_bb_high,lkr_bb_low,lkr_bb_width,lkr_sma_30,lkr_ema_10,gold_close,gold_rsi_14,gold_bb_width
2022-11-16,367.5,55.32182838960479,0.5639166561608704,0.5331269717982784,0.0307896843625919,368.7175413552917,364.0324586447084,1.2787670312066293,366.29983333333337,366.805754831281,1773.865,69.63427011979937,12.526408863836515
2022-11-17,367.5,55.32182838960479,0.5844526791639737,0.5433921132714175,0.0410605658925562,368.7790754509371,364.0209245490629,1.298621971035555,366.3498333333334,366.9319812255935,1760.275,64.96283975273032,12.610749887459782
2022-11-18,367.5,55.32182838960479,0.5938817264836302,0.55349003591386,0.0403916905697702,368.839021541174,364.01097845882606,1.31760744554763,366.3998333333333,367.03525736639466,1748.775,61.2201461019081,12.711579397732317
2022-11-21,367.5,55.32182838960478,0.5945012737969364,0.5616922834904753,0.0328089903064611,368.8974476503598,364.00255234964015,1.3357607588264886,366.45,367.1197560270501,1737.905,57.82874295843442,12.55703556235604
2022-11-22,367.5,55.32182838960479,0.5882117308224792,0.5669961729568761,0.0212155578656031,368.99744765036,364.10255234964,1.335396344487794,366.5,367.1888912948592,1740.115,58.33411714823632,12.377692380382646
2022-11-23,365.5,45.86587219670131,0.4170365990809728,0.5370042581816955,-0.1199676591007227,368.9682195890166,364.1817804109834,1.3057189328331773,366.4666666666666,366.8818201503393,1749.585,60.51756502500599,12.3207784993291
2022-11-24,368.5,57.57884970967854,0.5174887141087652,0.5331011493671095,-0.0156124352583443,369.1686773247488,364.3313226752512,1.3189787728691706,366.5833333333333,367.17603466845935,1755.435,61.84763436490496,12.2146451700845
2022-11-25,367.5,53.42896212653322,0.5105211265766343,0.5285851448090144,-0.0180640182323801,369.2185438567303,364.4814561432697,1.291287369077442,366.6666666666667,367.2349374560122,1754.625,61.538511466459546,11.727682142736166
2022-11-28,368.5,56.78332026002224,0.5790163656716345,0.5386713889815384,0.040344976690096,369.3874672775257,364.6125327224743,1.3010720858450533,366.7166666666666,367.4649488276463,1741.685,56.66587899766312,10.7444065746913
2022-11-29,367.5,52.69584996480526,0.5463101699122035,0.5401991451676714,0.006111024744532,369.4223944192093,364.62760558079066,1.3063929809736776,366.73333333333335,367.47132176807423,1749.795,58.86428057087694,9.932739676033496
2022-11-30,368.5,56.09908600568313,0.5942319804150884,0.5510057122171549,0.0432262681979335,369.58193472945135,364.6180652705487,1.352184543422133,366.78333333333336,367.6583541738789,1768.615,63.49277083697055,8.613844019359087
2022-12-01,368.5,56.09908600568313,0.6250056840237335,0.5658057065784706,0.0591999774452628,369.7014701646809,364.598529835319,1.3898788858400928,366.8333333333333,367.8113806877191,1802.935,70.09980586319686,7.083877034681578
2022-12-02,368.5,56.09908600568313,0.6419935636712921,0.5810432779970349,0.0609502856742572,369.6543437246337,365.0456562753664,1.2545766841615178,366.8833333333333,367.9365841990429,1797.56,68.02344779160723,6.61375771043976
2022-12-05,367.5,51.4738535830064,0.5682149102478888,0.5784776044472058,-0.0102626941993169,369.39736659643296,365.60263340356704,1.0325804606437876,366.9,367.8572052537623,1768.77,58.09713354036093,5.260133145681266
2022-12-06,367.5,51.4738535830064,0.5039357383606102,0.5635692312298867,-0.0596334928692764,369.26132477296295,365.9386752270371,0.9038763726675342,366.9666666666666,367.7922588439873,1771.09,58.62114269731188,4.738946881958963
2022-12-07,367.5,51.4738535830064,0.4478317063878876,0.5404217262614869,-0.0925900198735992,369.26132477296295,365.9386752270371,0.9038763726675342,367.05,367.7391208723532,1786.13,61.94365609702424,4.00789053341136
2022-12-08,367.5,51.4738535830064,0.3987720607524352,0.5120917931596766,-0.1133197324072413,369.1593476943346,365.9406523056654,0.875716334830411,367.1333333333333,367.6956443501072,1789.09,62.580473745775386,4.161197998495091
2022-12-09,367.5,51.4738535830064,0.3557906055023636,0.480831555628214,-0.1250409501258503,369.1593476943346,365.9406523056654,0.875716334830411,367.2,367.66007265008767,1795.12,63.90554372988562,4.404267807518726
2022-12-12,367.5,51.4738535830064,0.3180610823804954,0.4482774609786703,-0.1302163785981748,368.9576696835442,366.3423303164557,0.7113666169151355,367.26666666666665,367.6309685318899,1781.41,58.806694978182506,4.4557598777634935
2022-12-13,367.5,51.4738535830064,0.2848762869730308,0.4155972261775424,-0.1307209392045116,368.9576696835442,366.3423303164557,0.7113666169151355,367.28333333333336,367.6071560715462,1810.61,65.17910367169532,4.909061952738241
2022-12-14,365.5,40.30800249112457,0.0960861904346757,0.3516950190289691,-0.2556088285942934,369.1593476943346,365.9406523056654,0.875716334830411,367.23333333333335,367.22403678581054,1807.42,64.01405297568786,5.252228173106151
2022-12-15,367.5,51.61190402226582,0.1066228818597778,0.3026805915951309,-0.196057709735353,369.1593476943346,365.9406523056654,0.875716334830411,367.23333333333335,367.2742119156632,1776.9,54.05823725365633,5.22812561548849
2022-12-16,367.5,51.61190402226583,0.1136630488525725,0.2648770830466192,-0.1512140341940467,369.1593476943346,365.9406523056654,0.875716334830411,367.3333333333333,367.3152642946335,1792.2,57.61689241251974,5.173365883407526
2022-12-19,365.0,40.49481562016075,-0.0815466556271644,0.1955923353118625,-0.2771389909390269,369.3813997549732,365.4686002450268,1.0649246812128608,367.35,366.89430715015465,1787.75,56.25208878419788,4.856732939719207
2022-12-20,365.5,43.13306403546546,-0.1936733852836596,0.117739191192758,-0.3114125764764177,369.45279228339103,365.19720771660894,1.158533877841718,367.35,366.6407967592174,1817.83,62.68624748449689,4.873888104915391
2022-12-21,365.5,43.13306403546546,-0.279314858544069,0.0383283812453926,-0.3176432397894617,369.45279228339103,365.19720771660894,1.158533877841718,367.28333333333336,366.4333791666324,1814.37,61.5646201083046,4.869392097045498
2022-12-22,365.5,43.13306403546546,-0.3432298035937151,-0.0379832557224288,-0.3052465478712862,369.3721572545581,364.97784274544193,1.1967902251286595,367.1833333333333,366.2636738636083,1792.45,54.86677780474623,4.660489707767242
2022-12-23,365.5,43.13306403546546,-0.3893941644890901,-0.1082654374757611,-0.2811287270133289,369.3831377777889,364.7668622222111,1.2575837514344168,367.1166666666667,366.1248240702249,1797.69,56.09642085987984,4.41137141702073
2022-12-27,365.5,43.13306403546546,-0.4211252829742307,-0.170837406575455,-0.2502878763987756,369.2331377777887,364.6168622222113,1.25809785530488,367.1166666666667,366.0112196938204,1813.63,59.69387663988143,3.90067372246688
2022-12-28,365.5,43.133064035465466,-0.4411866973659926,-0.2249072647335626,-0.21627943263243,369.1972352331197,364.45276476688025,1.2933879823456629,367.05,365.9182706585802,1804.35,56.77703667249308,3.3169785623762467
2022-12-29,365.5,43.133064035465466,-0.451876561093286,-0.2703011240055072,-0.1815754370877787,368.98313777778833,364.3668622222117,1.2589556298020417,366.98333333333335,365.84222144792926,1815.02,59.242997540777154,3.201808311227853
2022-12-30,367.5,56.186424979875326,-0.295558060468295,-0.2753525112980648,-0.0202055491702302,368.8130356489905,364.4369643510095,1.1936096278161492,366.98333333333335,366.1436357301239,1823.48,61.13624352914829,3.4535668135554984
2023-01-03,365.5,45.05007810376688,-0.3292622772382856,-0.2861344644861089,-0.0431278127521766,368.5359463848563,364.41405361514376,1.12474050609524,366.9166666666667,366.02661105191953,1839.54,64.50685825904131,4.015351517434861
2023-01-04,365.5,45.05007810376687,-0.3519164382149142,-0.29929085923187,-0.0526255789830442,368.4213381932739,364.3286618067261,1.1170730498936474,366.85,365.9308635879341,1854.66,67.37563857062534,4.517591324490332
2023-01-05,365.5,45.050078103766886,-0.3656549809946909,-0.3125636835844342,-0.0530912974102567,368.2868399541839,364.2631600458161,1.0985406889271323,366.78333333333336,365.8525247537642,1832.96,59.89350888483425,4.405803474976013
2023-01-06,365.5,45.050078103766886,-0.3722517882324609,-0.3245013045140396,-0.0477504837184213,368.1313997549709,364.2186002450291,1.068559980867565,366.78333333333336,365.7884293439889,1867.01,66.23057291796839,5.137776501115503
2023-01-09,367.5,56.61598780192915,-0.2136338817865066,-0.302327819968533,0.0886939381820263,368.1313997549709,364.2186002450291,1.068559980867565,366.75,366.0996240087182,1871.78,67.01680736114426,5.777901072753154
2023-01-10,367.5,56.61598780192915,-0.0869260191090575,-0.2592474597966379,0.1723214406875804,368.1313997549709,364.2186002450291,1.068559980867565,366.75,366.3542378253149,1876.96,67.89108636509305,6.389630521152098
2023-01-11,366.5,50.45745283352368,-0.066434946993013,-0.2206849572359129,0.1542500102428999,367.9924849400329,364.2575150599671,1.020135166969155,366.6833333333333,366.3807400388939,1875.65,67.40448605822921,6.626787036661034
2023-01-12,367.5,55.65252841313888,0.0301484849725284,-0.1705182687942247,0.2006667537667531,367.9924849400329,364.2575150599671,1.020135166969155,366.6833333333333,366.5842418500041,1896.87,71.02701325983374,7.4337600861668145
2023-01-13,366.0,47.59104884984335,-0.0141824271339601,-0.1392511004621717,0.1250686733282116,367.9966185316004,364.3033814683996,1.0086677763760046,366.6,366.4780160590943,1920.74,74.46484099879811,8.53753032945552
2023-01-16,366.0,47.59104884984336,-0.0487530001274763,-0.1211514803952326,0.0723984802677563,367.8149712644896,364.3350287355104,0.9506091727048344,366.51666666666665,366.39110404834986,1915.74,72.52363042340392,8.854999736091294
2023-01-17,367.5,55.12917318047402,0.0443755025143559,-0.0880460838133149,0.1324215863276709,367.8149712644896,364.3350287355104,0.9506091727048344,366.48333333333335,366.5927214941044,1908.67,69.75459631927487,9.040895369544128
2023-01-18,364.0,40.49370026223208,-0.1623685538490349,-0.1029105778204589,-0.0594579760285759,367.9348429258054,364.11515707419454,1.0435587327671254,366.3666666666667,366.1213175860854,1904.34,68.04113815901123,8.914550752089854
2023-01-19,367.0,52.20587818541769,-0.0831809221810431,-0.0989646466925757,0.0157837245115326,368.0390719432888,364.16092805671127,1.0593127250962862,366.35,366.28107802497897,1932.17,72.68529777929585,9.463438919898955
2023-01-20,366.0,48.76072676663087,-0.0999634794533221,-0.099164413244725,-0.000799066208597,368.0452864372926,364.2047135627074,1.0489785932632782,366.3,366.2299729295282,1927.27,70.736237169471,9.70902221745204
2023-01-23,364.0,42.69258107101441,-0.2715171812540689,-0.1336349668465938,-0.137882214407475,368.1689620103365,363.9310379896635,1.157744576061484,366.1833333333333,365.8245233059776,1931.02,71.36899173006663,9.498591132987473
2023-01-24,364.0,42.69258107101441,-0.4028311392888213,-0.1874742013350393,-0.2153569379537819,368.2657422380637,363.6842577619364,1.2518572241621266,366.06666666666666,365.4927917957999,1937.3,72.44357732056935,9.24400734874657
2023-01-25,364.0,42.69258107101441,-0.5011217771873362,-0.2502037165054987,-0.2509180606818375,368.3413111234024,363.4586888765976,1.334414388304119,365.95,365.2213751056544,1946.27,73.9476497850897,9.184689616397833
2023-01-26,364.0,42.69258107101441,-0.5724193222396821,-0.3146468376523354,-0.2577724845873466,368.3993931326136,363.2506068673864,1.4074451623664754,365.8333333333333,364.9993069046264,1929.18,66.50026794920046,8.50731935614815
2023-01-27,364.0,42.69258107101441,-0.6217559250899285,-0.376068655139854,-0.2456872699500744,368.4425824037989,363.0574175962011,1.4723622167047954,365.78333333333336,364.8176147401488,1926.56,65.41262897530703,7.8014458201488734
2023-01-30,366.0,51.44525797864657,-0.4937802615099826,-0.3996109764138797,-0.0941692850961029,368.24939313261336,363.10060686738666,1.408022496814577,365.73333333333335,365.0325938783036,1923.22,63.97611748008375,7.034170242609447
2023-01-31,367.5,56.777237972965295,-0.2682291830755048,-0.3733346177462048,0.1051054346707,368.46711812542605,363.0828818745739,1.4720077235601543,365.73333333333335,365.4812131731575,1928.28,65.22217655755142,6.460535002540587
2023-02-01,366.0,50.77279635041958,-0.2081167520162807,-0.34029104460022,0.1321742925839392,368.4907248096466,363.1092751903534,1.4711453305886333,365.76666666666665,365.5755380507652,1950.18,70.05068783062676,6.26974733630319
2023-02-02,366.0,50.77279635041959,-0.1586484171178313,-0.3039625191037423,0.145314101985911,368.5134010119861,363.1365989880139,1.4697743522099995,365.78333333333336,365.6527129506261,1912.64,55.75959870504294,5.0468619728880055
2023-02-03,365.0,46.93507050126328,-0.1978552952786572,-0.2827410743387253,0.0848857790600681,368.5092434370591,363.09075656294095,1.4812703319076317,365.76666666666665,365.5340378686941,1864.85,43.5726640395001,5.091909955175198
2023-02-06,365.25,47.9934122209868,-0.2063751537206144,-0.2674678902151031,0.0610927364944887,368.28978265206666,363.0852173479333,1.4232275656491746,365.7583333333333,365.4823946198405,1867.69,44.35105497838162,5.16932114688414
2023-02-07,365.5,49.08694588680032,-0.1907553829418589,-0.2521253887604543,0.0613700058185954,368.0536457785877,363.1213542214122,1.349141192512194,365.7583333333333,365.4855955980513,1873.72,46.05267199272731,5.22201427671897
2023-02-08,365.5,49.08694588680031,-0.1763438202754059,-0.2369690750634446,0.0606252547880387,367.9679063448827,363.10709365511735,1.3297712792163154,365.7583333333333,365.48821458022377,1875.55,46.58646717337958,5.223618067689152
2023-02-09,365.5,49.08694588680031,-0.1630430937386791,-0.2221838787984915,0.0591407850598124,367.6951259657537,363.1798740342463,1.2355743270757555,365.7583333333333,365.4903573838194,1861.7,43.10979283335673,5.699638077703044
2023-02-10,365.0,46.63736465824872,-0.1906502955262112,-0.2158771621440355,0.0252268666178242,367.6373611071008,363.13763889289913,1.231493199466788,365.7416666666667,365.4012014958522,1864.2,43.92330040341846,6.086301955708294
2023-02-13,365.0,46.63736465824872,-0.2101072166358335,-0.2147231730423951,0.0046159564065615,367.5751047464297,363.0998952535703,1.2249521313468914,365.65833333333336,365.3282557693336,1853.45,41.19541510247274,6.590937292909594
2023-02-14,365.0,46.63736465824872,-0.2229568589110613,-0.2163699102161283,-0.0065869486949329,367.2204529380053,363.2045470619947,1.099608002467223,365.64166666666665,365.268572902182,1854.46,41.56262924649045,7.005003559209209
2023-02-15,365.0,46.63736465824872,-0.2304834235550856,-0.2191926128839198,-0.0112908106711658,367.1955998425442,363.3294001574558,1.0584715608879691,365.625,365.2197414654216,1835.91,36.99343056540525,7.66566540656531
2023-02-16,365.0,46.63736465824872,-0.2337537129649831,-0.2221048329001325,-0.0116488800648506,366.9251329740601,363.39986702594,0.9653964873501896,365.60833333333335,365.1797884717086,1836.5,37.22979566593225,8.038906667911863
2023-02-17,365.5,50.23466100869464,-0.1937660056597678,-0.2164370674520596,0.0226710617922917,366.8657577936302,363.40924220636975,0.9466339631674284,365.60833333333335,365.2380087495797,1841.93,39.480034884095566,8.250607314350965
2023-02-20,361.92,33.0534583775852,-0.4458124913247729,-0.2623121522266023,-0.1835003390981706,367.2141629728693,362.8528370271308,1.1947741633955475,365.4223333333333,364.6347344314743,1841.295,39.30259349216107,8.326872502170623
2023-02-21,365.0,49.16297712405339,-0.3925063192239122,-0.2883509856260643,-0.1041553335978479,367.2123238539728,362.9546761460273,1.1662120331226873,365.339,364.7011463530244,1835.01,37.50582402234615,8.28087495062332
2023-02-22,365.0,49.16297712405339,-0.3462692177861868,-0.2999346320580888,-0.0463345857280979,367.2043672099494,363.06263279005066,1.1343068822495714,365.289,364.7554833797472,1825.26,34.844547536792845,8.049697840007486
2023-02-23,365.0,49.16297712405339,-0.3060974805596288,-0.3011672017583968,-0.0049302788012319,367.18976294419343,363.1772370558065,1.09876976599077,365.2056666666667,364.79994094706586,1822.37,34.072796928610614,7.970123998791309
2023-02-24,365.0,49.16297712405339,-0.2711356068857071,-0.2951608827838589,0.0240252758981517,367.1678451091375,363.2991548908625,1.0592375064924198,365.1723333333333,364.8363153203266,1810.98,31.144999384046105,7.930638460438204
2023-02-27,363.0,40.624824232642446,-0.4001981205954621,-0.3161683303461796,-0.0840297902492825,367.2123238539728,362.9546761460273,1.1662120331226873,365.07233333333335,364.50243980753993,1817.31,34.51285883029662,7.672177997280732
2023-02-28,362.0,37.15068465546268,-0.5765268920707172,-0.3682400426910871,-0.20828684937963,367.0362995873151,362.5807004126849,1.221352894636574,364.889,364.0474507516236,1826.8,39.30590996485418,7.004700734061816
2023-03-01,358.0,27.14931770004698,-1.0271944265077764,-0.500030919454425,-0.5271635070533514,368.0568271510706,360.7601728489294,2.0023282393635653,364.689,362.9479142513284,1836.705,43.9195182372748,5.1643363190167015
2023-03-02,346.0,14.52023008073239,-2.3258405640124806,-0.8651928483660362,-1.4606477156464446,372.15940229640535,354.65759770359466,4.816014097857009,363.989,359.8664752965414,1835.75,43.5755873836786,4.07178929186994
2023-03-03,339.5,11.42111134151645,-3.835311576997526,-1.4592165940923345,-2.376094982905192,375.69419655295127,348.5728034470488,7.489335591957795,363.10566666666665,356.1634797880793,1855.24,51.86083144131053,3.981788365935652
2023-03-06,339.5,11.42111134151645,-4.974238307091298,-2.162220936692127,-2.812017370399171,377.5125658130647,344.17943418693534,9.237495115957868,362.289,353.1337561902467,1846.76,48.52235132682147,3.804764357644666
2023-03-07,322.5,6.932829195448392,-7.165998698964245,-3.162976489146551,-4.0030222098176935,382.1275090423388,335.2644909576613,13.064828736500402,360.90566666666666,347.56398233747456,1813.23,38.083201067637845,3.718244881660758
2023-03-08,322.5,6.932829195448392,-8.801526086340914,-4.290686408585424,-4.51083967775549,384.53379762684426,328.5582023731557,15.699403514185695,359.52233333333334,343.00689463975186,1813.82,38.33460263832798,3.4507100530582693
2023-03-09,322.5,6.932829195448392,-9.982619895979724,-5.429073106064284,-4.55354678991544,385.7108210277686,323.08117897223144,17.6722203567583,358.139,339.27836834161513,1830.86,45.248992577413766,3.22046607606176
2023-03-10,320.0,6.466105642475526,-10.993646443178475,-6.541987773487124,-4.451658669691353,386.4169208513744,317.8750791486257,19.46404096674353,356.6723333333333,335.77321046132147,1869.9,57.11367392874845,3.351886181830177
2023-03-13,327.5,23.17531636135317,-11.062186940918934,-7.4460276069734865,-3.616159333945448,385.61040457904113,314.9315954209589,20.178321687516878,355.389,334.2689903774448,1910.27,65.45109716210294,4.835369556692248
2023-03-14,335.0,35.57058133640285,-10.391531354351912,-8.035128356449171,-2.356402997902741,384.0289851381378,313.51301486186225,20.218415601146752,354.3056666666667,334.4019012179094,1904.27,63.47595026671755,5.722952119621129
2023-03-15,337.5,39.0979463331443,-9.548236734057523,-8.337750031970842,-1.2104867020866834,382.15652381655286,312.6354761834472,20.012046089507564,353.35566666666665,334.9651919055622,1920.35,66.40220867853131,6.833775449516828
2023-03-16,339.5,41.84114165374093,-8.61917984654417,-8.394035994885508,-0.2251438516586628,380.0662605823129,312.17573941768705,19.61467844037948,352.4723333333333,335.7897024681873,1920.02,66.2848377538511,7.666855331989482
2023-03-17,337.5,39.90542656857036,-7.952606161494771,-8.30575002820736,0.353143866712589,377.6481303942679,311.7938696057321,19.10364056397372,351.5556666666667,336.1006656557896,1989.33,75.91432979744623,10.072764761946026
2023-03-20,340.0,43.42856570578476,-7.140303631481686,-8.072660748862226,0.9323571173805404,375.63574038508193,311.61425961491807,18.631205753412548,350.714,336.80963553655505,1978.36,72.39018902959918,11.505769070676193
2023-03-21,321.5,29.59944626286928,-7.898296764588508,-8.037787952007484,0.1394911874189759,373.2665051506463,309.63349484935367,18.636113721274757,349.24733333333336,334.0260654389995,1941.18,61.90156422915447,11.936829210172789
2023-03-22,321.0,29.32762780969188,-8.442042988366325,-8.118638959279252,-0.3234040290870723,370.3249094930474,308.17509050695253,18.31976978219453,347.764,331.657689904636,1965.71,65.45758569847487,12.508373462231615
2023-03-23,319.0,28.211617981407173,-8.93139352849579,-8.28118987312256,-0.6502036553732289,366.8479932437125,307.0520067562875,17.746249143025675,346.214,329.3562917401567,1992.03,68.8203853441592,13.269687687025751
2023-03-24,321.5,31.70981349411595,-9.013575364454825,-8.427666971389014,-0.5859083930658091,362.4399146031768,307.1100853968232,16.52746746511943,344.764,327.92787506012814,1977.78,65.12379223939979,13.38679423984382
2023-03-27,322.5,33.11382589220423,-8.895471955426103,-8.521227968196431,-0.3742439872296721,357.6447785690304,307.8552214309696,14.963052483263947,343.3473333333333,326.9409886855594,1956.52,59.950023790317125,13.131297500596286
2023-03-28,324.5,35.950084857970964,-8.542023735185069,-8.525387121594159,-0.0166366135909097,352.04543929636424,309.70456070363576,12.79663878888658,341.99733333333336,326.4971725609122,1973.7,62.539910122219126,13.014633645506986
2023-03-29,326.0,38.07112394371664,-8.048102494424313,-8.42993019616019,0.381827701735876,346.4664949902861,312.0835050097138,10.442028693515253,340.69733333333335,326.4067775498372,1964.52,60.29617090152368,12.772047437549958
2023-03-30,326.5,38.798659919023024,-7.529524855715124,-8.249849128071176,0.7203242723560521,343.70584304739697,312.89415695260305,9.385222691073382,339.414,326.42372708623043,1980.31,62.77033439383512,12.511086766388118
2023-03-31,326.0,38.31392687702688,-7.0773113227582485,-8.01534156700859,0.938030244250342,342.1676098070816,313.0823901929184,8.877594693372966,338.0973333333333,326.3466857978249,1970.8,60.33181905530679,12.270560439638322
2023-04-03,325.0,37.3099465455539,-6.722131930011244,-7.756699639609122,1.0345677095978782,340.4114766032814,313.38852339671854,8.266428022809077,336.8666666666667,326.101833834584,1984.565,62.59677855210538,11.889881115930333
2023-04-04,322.5,34.8512147840066,-6.566682184354647,-7.518696148558227,0.95201396420358,340.4114766032814,313.38852339671854,8.266428022809077,335.45,325.4469549555687,2020.665,67.79090323243116,11.01391518551196
2023-04-05,322.5,34.8512147840066,-6.37005708807834,-7.288968336462251,0.9189112483839104,340.4114766032814,313.38852339671854,8.266428022809077,334.03333333333336,324.9111449636471,2020.84,67.8142368836797,9.645658709229249
2023-04-06,320.25,32.608233387602624,-6.322900023040461,-7.095754673777893,0.7728546507374325,340.4799020902478,313.09509790975227,8.38000357433975,332.5416666666667,324.0636640611658,2007.465,63.998201846866976,7.981028458809602
2023-04-10,320.0,32.35903485273313,-6.233840783788139,-6.923371895779943,0.689531111991804,340.4799020902478,313.09509790975227,8.38000357433975,331.0416666666667,323.3248160500447,1991.35,59.64333765665631,6.770002226858453
2023-04-11,320.5,33.4543834244454,-6.053138066040162,-6.749325129831988,0.6961870637918253,340.3944651071076,312.4805348928924,8.5510795218733,329.625,322.81121313185474,2003.62,61.776092149928445,6.347253348324124
2023-04-12,321.0,34.59499614183389,-5.802694192408126,-6.559998942347216,0.7573047499390899,339.3053618433788,312.1696381566212,8.33054950282286,328.2583333333333,322.4819016533357,2014.94,63.68296842564244,5.7163573056466594
2023-04-13,321.0,34.5949961418339,-5.540349913153193,-6.356069136508411,0.8157192233552184,337.48953760831665,312.3354623916834,7.741799781982306,327.025,322.21246498909284,2040.15,67.56382958478545,5.636957568836439
2023-04-14,321.0,34.5949961418339,-5.271671632675464,-6.139189635741823,0.8675180030663592,334.72350833648176,313.25149166351827,6.627421327354756,326.19166666666666,321.9920168092578,2005.45,58.32505755796575,4.828468457767418
2023-04-17,320.0,33.174603095400045,-5.080864756145274,-5.927524659822513,0.8466599036772386,331.9929208797219,314.2320791202781,5.496798099560924,325.5416666666667,321.6298319348473,1995.16,55.884645960708426,4.835408508852717
2023-04-18,320.0,33.174603095400045,-4.87347059640058,-5.716713847138126,0.8432432507375465,326.5579330498834,317.66706695011663,2.760174193726339,324.89166666666665,321.3334988557841,2005.28,57.756688366794926,4.85336417534404
2023-04-19,320.0,33.174603095400045,-4.655444168151632,-5.504459911340828,0.8490157431891951,326.5714690119139,317.50353098808614,2.8158018938253355,324.80833333333334,321.0910445183688,1994.79,55.14448113675712,4.280164594886628
2023-04-20,320.0,33.174603095400045,-4.431572246667088,-5.28988237840608,0.8583101317389925,326.5877037999414,317.38729620005864,2.857380364108152,324.725,320.8926727877563,2004.82,57.14049091188322,4.107312201494921
2023-04-21,320.0,33.174603095400045,-4.20567176975851,-5.073040256676566,0.867368486918056,326.52714085434405,317.547859145656,2.7882720828127354,324.64166666666665,320.73036864452786,1982.78,51.696660254320896,4.142531594677415
2023-04-24,320.0,33.174603095400045,-3.980756333208944,-4.854583471983042,0.8738271387740975,326.5349036349599,317.39009636504005,2.8403330418666317,324.64166666666665,320.5975743455228,1989.1,53.07715620253487,4.077045503231105
2023-04-25,321.75,39.90972682264196,-3.6195746512033216,-4.607581707827098,0.9880070566237756,326.4914537664357,317.3585462335643,2.836967471576112,324.45,320.80710628270043,1997.13,54.84305448906899,3.661621123888722
2023-04-26,322.0,40.82724039743442,-3.275405816000045,-4.341146529461687,1.0657407134616417,326.2119156838038,317.3880843161962,2.742023420636285,324.01666666666665,321.0239960494821,1989.46,52.79909474228512,3.5177644251545024
2023-04-27,322.0,40.82724039743442,-2.9684313061854937,-4.066603484806449,1.0981721786209553,325.57303410518875,317.6269658948113,2.470792353973091,323.5,321.20145131321266,1987.85,52.35798281036785,3.2021397929759936
2023-04-28,321.0,38.12660582746268,-2.773868014380014,-3.808056390721162,1.0341883763411484,324.6041004865651,318.0458995134349,2.040986842956561,322.8833333333333,321.1648238017194,1989.27,52.733065411004354,3.117688051890121
2023-05-01,321.0,38.12660582746268,-2.589821355394122,-3.564409383655754,0.9745880282616324,323.55542335116206,318.5945766488379,1.5450741111342048,322.3333333333333,321.13485583777043,1982.48,50.67846967506098,2.936021416218955
2023-05-02,321.0,38.12660582746268,-2.416111621369339,-3.334749831198472,0.9186382098291324,322.5816048168773,319.1683951831227,1.0637194028062655,321.7,321.11033659453943,2016.7,59.28769329383489,2.92207290898643
2023-05-03,319.55,34.04785138673448,-2.368149731505298,-3.1414298112598367,0.7732800797545387,322.3549135924798,319.1000864075202,1.014826351017482,321.635,320.8266390318959,2038.64,63.6666818334836,3.2378501467815504
2023-05-04,319.5,33.9131246141303,-2.307573894927998,-2.974658627993469,0.6670847330654714,322.07131223752754,319.08368776247244,0.9319507685520972,321.585,320.5854319351876,2050.19,65.75490322882973,3.768191214269284
2023-05-05,319.5,33.91312461413028,-2.233817055502186,-2.8264903134952126,0.5926732579930265,322.10096124262805,318.979038757372,0.973957223827307,321.60166666666663,320.3880806742443,2018.0,56.08082587542338,3.812227015384943
2023-05-08,319.0,32.42508436895562,-2.1904597932112324,-2.699284209438417,0.5088244162271844,322.1760011865318,318.80399881346824,1.0521396527390987,321.5183333333333,320.1357023698362,2021.49,56.82252503580296,3.822055264791015
2023-05-09,318.5,30.96202833819436,-2.1714139632886145,-2.5937101602084565,0.422296196919842,322.28594303737896,318.494056962621,1.1835219809475763,321.385,319.83830193895693,2034.56,59.575801868096256,4.006630675160217
2023-05-10,316.1,25.10621736491721,-2.3231995499498908,-2.5396080381567434,0.2164084882068526,322.7833517583871,317.5066482416129,1.6482229979459948,321.105,319.1586106773284,2030.185,58.237113066448245,4.111393376260746
2023-05-11,313.25,20.21651667827537,-2.6429951001836685,-2.560285450562129,-0.0827096496215396,323.72263240648806,315.7923675935119,2.480087195132604,320.68,318.084317826905,2015.12,53.7576517971952,3.8701567980381073
2023-05-12,312.5,19.159028407561976,-2.9232566270029,-2.632879685850283,-0.2903769411526165,324.35497697864105,314.3100230213589,3.145609656794136,320.2133333333333,317.0689873129223,2011.06,52.58378353615858,3.871606674323548
2023-05-15,313.25,23.47009835306005,-3.049692220641873,-2.7162421928086014,-0.3334500278332717,324.658912075675,313.331087924325,3.551097713553504,319.7883333333333,316.3746259833,2016.46,54.02186288943477,3.8429903604366
2023-05-16,309.375,18.099570810122074,-3.423113928243424,-2.857616539895566,-0.565497388347858,325.48214502671186,311.44535497328815,4.4076570892051965,319.2675,315.1019667136091,1988.92,46.30807729831116,3.9384759109301086
2023-05-17,305.5,14.52117430796534,-3.985787756954096,-3.083250783307272,-0.902536973646824,326.69950436282954,308.7779956371704,5.640328328118343,318.7008333333333,313.356154583862,1981.57,44.482519969466,4.06722653654493
2023-05-18,307.0,21.029777310770868,-4.261548873386118,-3.3189104013230413,-0.9426384720630772,327.1210288413683,307.0564711586317,6.327741896467964,318.18416666666667,312.2004901140689,1957.53,39.05888584248192,4.612414747413503
